datetime,athlete,distance,duration,gender,age_group,country,month,year,distance_2019,distance_2020
2020-10-21 00:00:00,2,0,0,M,35 - 54,United Kingdom,October,2020,,0
2020-10-28 00:00:00,2,0,0,M,35 - 54,United Kingdom,October,2020,,0
2020-11-04 00:00:00,2,0,0,M,35 - 54,United Kingdom,November,2020,,0
2020-11-11 00:00:00,2,5.779999999999999,44.7,M,35 - 54,United Kingdom,November,2020,,5.779999999999999
2020-11-18 00:00:00,2,20.88,152.05,M,35 - 54,United Kingdom,November,2020,,20.88
2020-11-25 00:00:00,2,31.770000000000003,251.71666666666664,M,35 - 54,United Kingdom,November,2020,,31.770000000000003
2020-12-02 00:00:00,2,23.02,202.96666666666667,M,35 - 54,United Kingdom,December,2020,,23.02
2020-12-09 00:00:00,2,9.16,90,M,35 - 54,United Kingdom,December,2020,,9.16
2020-12-16 00:00:00,2,14.08,114.56666666666666,M,35 - 54,United Kingdom,December,2020,,14.08
2020-12-23 00:00:00,2,0,0,M,35 - 54,United Kingdom,December,2020,,0
2019-01-01 00:00:00,3,103.13,453.40000000000003,M,18 - 34,United Kingdom,January,2019,103.13,
2019-01-08 00:00:00,3,93.1,422.5666666666667,M,18 - 34,United Kingdom,January,2019,93.1,
2019-01-15 00:00:00,3,87.4,392.4,M,18 - 34,United Kingdom,January,2019,87.4,
2019-01-22 00:00:00,3,97.84,465.00000000000006,M,18 - 34,United Kingdom,January,2019,97.84,
2019-01-29 00:00:00,3,54.87,236.51666666666668,M,18 - 34,United Kingdom,January,2019,54.87,
2019-02-05 00:00:00,3,9.76,47.483333333333334,M,18 - 34,United Kingdom,February,2019,9.76,
2019-02-12 00:00:00,3,87.26,399.01666666666665,M,18 - 34,United Kingdom,February,2019,87.26,
2019-02-19 00:00:00,3,4.88,24.416666666666664,M,18 - 34,United Kingdom,February,2019,4.88,
2019-02-26 00:00:00,3,41.06,191.2,M,18 - 34,United Kingdom,February,2019,41.06,
2019-03-05 00:00:00,3,74.42000000000002,324.2166666666667,M,18 - 34,United Kingdom,March,2019,74.42000000000002,
2019-03-12 00:00:00,3,70.03,325.68333333333334,M,18 - 34,United Kingdom,March,2019,70.03,
2019-03-19 00:00:00,3,0,0,M,18 - 34,United Kingdom,March,2019,0,
2019-03-26 00:00:00,3,28.18,146.54999999999998,M,18 - 34,United Kingdom,March,2019,28.18,
2019-04-02 00:00:00,3,64.139,290.08333333333337,M,18 - 34,United Kingdom,April,2019,64.139,
2019-04-09 00:00:00,3,41.05,182.45,M,18 - 34,United Kingdom,April,2019,41.05,
2019-04-16 00:00:00,3,0,0,M,18 - 34,United Kingdom,April,2019,0,
2019-04-23 00:00:00,3,0,0,M,18 - 34,United Kingdom,April,2019,0,
2019-04-30 00:00:00,3,0,0,M,18 - 34,United Kingdom,April,2019,0,
2019-05-07 00:00:00,3,3.68,23.9,M,18 - 34,United Kingdom,May,2019,3.68,
2019-05-14 00:00:00,3,0,0,M,18 - 34,United Kingdom,May,2019,0,
2019-05-21 00:00:00,3,3.4,20,M,18 - 34,United Kingdom,May,2019,3.4,
2019-05-28 00:00:00,3,6.44,32.45,M,18 - 34,United Kingdom,May,2019,6.44,
2019-06-04 00:00:00,3,1.61,10.716666666666667,M,18 - 34,United Kingdom,June,2019,1.61,
2019-06-11 00:00:00,3,2.73,20,M,18 - 34,United Kingdom,June,2019,2.73,
2019-06-18 00:00:00,3,30.669999999999998,188.16666666666669,M,18 - 34,United Kingdom,June,2019,30.669999999999998,
2019-06-25 00:00:00,3,28.409999999999997,156.36666666666667,M,18 - 34,United Kingdom,June,2019,28.409999999999997,
2019-07-02 00:00:00,3,28,139.93333333333334,M,18 - 34,United Kingdom,July,2019,28,
2019-07-09 00:00:00,3,37.85,191.41666666666669,M,18 - 34,United Kingdom,July,2019,37.85,
2019-07-16 00:00:00,3,8.05,40.7,M,18 - 34,United Kingdom,July,2019,8.05,
2019-07-23 00:00:00,3,4.32,24.15,M,18 - 34,United Kingdom,July,2019,4.32,
2019-07-30 00:00:00,3,0,0,M,18 - 34,United Kingdom,July,2019,0,
2019-08-06 00:00:00,3,0,0,M,18 - 34,United Kingdom,August,2019,0,
2019-08-13 00:00:00,3,0,0,M,18 - 34,United Kingdom,August,2019,0,
2019-08-20 00:00:00,3,0,0,M,18 - 34,United Kingdom,August,2019,0,
2019-08-27 00:00:00,3,0,0,M,18 - 34,United Kingdom,August,2019,0,
2019-09-03 00:00:00,3,0,0,M,18 - 34,United Kingdom,September,2019,0,
2019-09-10 00:00:00,3,3.91,30.066666666666666,M,18 - 34,United Kingdom,September,2019,3.91,
2019-09-17 00:00:00,3,12.6,90.06666666666666,M,18 - 34,United Kingdom,September,2019,12.6,
2019-09-24 00:00:00,3,20.53,120,M,18 - 34,United Kingdom,September,2019,20.53,
2019-10-01 00:00:00,3,16.47,89.43333333333334,M,18 - 34,United Kingdom,October,2019,16.47,
2019-10-08 00:00:00,3,27.840000000000003,141.21666666666667,M,18 - 34,United Kingdom,October,2019,27.840000000000003,
2019-10-15 00:00:00,3,20.47,99.4,M,18 - 34,United Kingdom,October,2019,20.47,
2019-10-22 00:00:00,3,28.65,138.93333333333334,M,18 - 34,United Kingdom,October,2019,28.65,
2019-10-29 00:00:00,3,33.96,159.1,M,18 - 34,United Kingdom,October,2019,33.96,
2019-11-05 00:00:00,3,41.910000000000004,203.38333333333335,M,18 - 34,United Kingdom,November,2019,41.910000000000004,
2019-11-12 00:00:00,3,32.24,156.95,M,18 - 34,United Kingdom,November,2019,32.24,
2019-11-19 00:00:00,3,40.3,192.93333333333334,M,18 - 34,United Kingdom,November,2019,40.3,
2019-11-26 00:00:00,3,42.02,194.41666666666666,M,18 - 34,United Kingdom,November,2019,42.02,
2019-12-03 00:00:00,3,42.15,188.23333333333335,M,18 - 34,United Kingdom,December,2019,42.15,
2019-12-10 00:00:00,3,45.71000000000001,220,M,18 - 34,United Kingdom,December,2019,45.71000000000001,
2019-12-17 00:00:00,3,21.12,92,M,18 - 34,United Kingdom,December,2019,21.12,
2019-12-24 00:00:00,3,63.51625,293.51875,M,18 - 34,United Kingdom,December,2019,63.51625,
2020-01-01 00:00:00,3,41.410000000000004,195.66666666666666,M,18 - 34,United Kingdom,January,2020,,41.410000000000004
2020-01-08 00:00:00,3,57.28999999999999,264.65000000000003,M,18 - 34,United Kingdom,January,2020,,57.28999999999999
2020-01-15 00:00:00,3,9.67,43.15,M,18 - 34,United Kingdom,January,2020,,9.67
2020-01-22 00:00:00,3,71.46,320.55,M,18 - 34,United Kingdom,January,2020,,71.46
2020-01-29 00:00:00,3,72.17,331.7833333333333,M,18 - 34,United Kingdom,January,2020,,72.17
2020-02-05 00:00:00,3,80.91000000000001,347.6,M,18 - 34,United Kingdom,February,2020,,80.91000000000001
2020-02-12 00:00:00,3,94.62,422.7,M,18 - 34,United Kingdom,February,2020,,94.62
2020-02-19 00:00:00,3,71.19,305.75,M,18 - 34,United Kingdom,February,2020,,71.19
2020-02-26 00:00:00,3,103.71999999999998,459.2,M,18 - 34,United Kingdom,February,2020,,103.71999999999998
2020-03-04 00:00:00,3,82.57,374.59999999999997,M,18 - 34,United Kingdom,March,2020,,82.57
2020-03-11 00:00:00,3,75.13999999999999,333.6166666666667,M,18 - 34,United Kingdom,March,2020,,75.13999999999999
2020-03-18 00:00:00,3,82.50999999999999,362.8333333333333,M,18 - 34,United Kingdom,March,2020,,82.50999999999999
2020-03-25 00:00:00,3,110.74,472.34999999999997,M,18 - 34,United Kingdom,March,2020,,110.74
2020-04-01 00:00:00,3,91.29,442.71666666666664,M,18 - 34,United Kingdom,April,2020,,91.29
2020-04-08 00:00:00,3,84.90899999999999,366.08333333333337,M,18 - 34,United Kingdom,April,2020,,84.90899999999999
2020-04-15 00:00:00,3,80.89000000000001,355.05,M,18 - 34,United Kingdom,April,2020,,80.89000000000001
2020-04-22 00:00:00,3,104.78999999999999,464.56666666666666,M,18 - 34,United Kingdom,April,2020,,104.78999999999999
2020-04-29 00:00:00,3,93.63,407.1,M,18 - 34,United Kingdom,April,2020,,93.63
2020-05-06 00:00:00,3,120.19999999999999,535.0833333333333,M,18 - 34,United Kingdom,May,2020,,120.19999999999999
2020-05-13 00:00:00,3,83.63900000000001,350.25,M,18 - 34,United Kingdom,May,2020,,83.63900000000001
2020-05-20 00:00:00,3,79.23,348.51666666666665,M,18 - 34,United Kingdom,May,2020,,79.23
2020-05-27 00:00:00,3,95.03,391.51666666666665,M,18 - 34,United Kingdom,May,2020,,95.03
2020-06-03 00:00:00,3,128.76999999999998,550.7833333333333,M,18 - 34,United Kingdom,June,2020,,128.76999999999998
2020-06-10 00:00:00,3,115.31,489.5,M,18 - 34,United Kingdom,June,2020,,115.31
2020-06-17 00:00:00,3,75.08000000000001,307.6166666666667,M,18 - 34,United Kingdom,June,2020,,75.08000000000001
2020-06-24 00:00:00,3,73.72,320.06666666666666,M,18 - 34,United Kingdom,June,2020,,73.72
2020-07-01 00:00:00,3,121.22,508.09999999999997,M,18 - 34,United Kingdom,July,2020,,121.22
2020-07-08 00:00:00,3,117.00999999999999,500.2333333333333,M,18 - 34,United Kingdom,July,2020,,117.00999999999999
2020-07-15 00:00:00,3,114.82999999999998,486.65,M,18 - 34,United Kingdom,July,2020,,114.82999999999998
2020-07-22 00:00:00,3,96.96000000000001,419.3166666666667,M,18 - 34,United Kingdom,July,2020,,96.96000000000001
2020-07-29 00:00:00,3,116.07000000000001,490.2666666666667,M,18 - 34,United Kingdom,July,2020,,116.07000000000001
2020-08-05 00:00:00,3,70.12,307.7166666666667,M,18 - 34,United Kingdom,August,2020,,70.12
2020-08-12 00:00:00,3,21.3,100.43333333333334,M,18 - 34,United Kingdom,August,2020,,21.3
2020-08-19 00:00:00,3,98.05999999999999,422.7833333333333,M,18 - 34,United Kingdom,August,2020,,98.05999999999999
2020-08-26 00:00:00,3,110.61,494.71666666666664,M,18 - 34,United Kingdom,August,2020,,110.61
2020-09-02 00:00:00,3,125.35000000000001,538.4,M,18 - 34,United Kingdom,September,2020,,125.35000000000001
2020-09-09 00:00:00,3,79.92,342.81666666666666,M,18 - 34,United Kingdom,September,2020,,79.92
2020-09-16 00:00:00,3,13.38,58.35,M,18 - 34,United Kingdom,September,2020,,13.38
2020-09-23 00:00:00,3,44.14,189.48333333333335,M,18 - 34,United Kingdom,September,2020,,44.14
2020-09-30 00:00:00,3,89.21,385.03333333333336,M,18 - 34,United Kingdom,September,2020,,89.21
2020-10-07 00:00:00,3,83.88000000000001,359.35,M,18 - 34,United Kingdom,October,2020,,83.88000000000001
2020-10-14 00:00:00,3,101.66,427.55000000000007,M,18 - 34,United Kingdom,October,2020,,101.66
2020-10-21 00:00:00,3,109.82999999999998,466.51666666666665,M,18 - 34,United Kingdom,October,2020,,109.82999999999998
2020-10-28 00:00:00,3,25.93,128.2,M,18 - 34,United Kingdom,October,2020,,25.93
2020-11-04 00:00:00,3,0,0,M,18 - 34,United Kingdom,November,2020,,0
2020-11-11 00:00:00,3,4.82,25,M,18 - 34,United Kingdom,November,2020,,4.82
2020-11-18 00:00:00,3,1.61,7.75,M,18 - 34,United Kingdom,November,2020,,1.61
2020-11-25 00:00:00,3,3.22,17.6,M,18 - 34,United Kingdom,November,2020,,3.22
2020-12-02 00:00:00,3,3.23,18.7,M,18 - 34,United Kingdom,December,2020,,3.23
2020-12-09 00:00:00,3,15.330000000000002,82.51666666666667,M,18 - 34,United Kingdom,December,2020,,15.330000000000002
2020-12-16 00:00:00,3,0,0,M,18 - 34,United Kingdom,December,2020,,0
2020-12-23 00:00:00,3,6.292222222222223,34.818518518518516,M,18 - 34,United Kingdom,December,2020,,6.292222222222223
2019-01-01 00:00:00,4,34.67,185.65,M,35 - 54,United States,January,2019,34.67,
2019-01-08 00:00:00,4,0,0,M,35 - 54,United States,January,2019,0,
2019-01-15 00:00:00,4,30.51,162.35,M,35 - 54,United States,January,2019,30.51,
2019-01-22 00:00:00,4,38.68,213.58333333333334,M,35 - 54,United States,January,2019,38.68,
2019-01-29 00:00:00,4,0,0,M,35 - 54,United States,January,2019,0,
2019-02-05 00:00:00,4,38.3,208,M,35 - 54,United States,February,2019,38.3,
2019-02-12 00:00:00,4,0,0,M,35 - 54,United States,February,2019,0,
2019-02-19 00:00:00,4,8.66,44.71666666666667,M,35 - 54,United States,February,2019,8.66,
2019-02-26 00:00:00,4,10.16,55.61666666666667,M,35 - 54,United States,February,2019,10.16,
2019-03-05 00:00:00,4,17.39,91.36666666666667,M,35 - 54,United States,March,2019,17.39,
2019-03-12 00:00:00,4,8.05,41.21666666666667,M,35 - 54,United States,March,2019,8.05,
2019-03-19 00:00:00,4,24.42,125.55000000000001,M,35 - 54,United States,March,2019,24.42,
2019-03-26 00:00:00,4,14.21,73.03333333333333,M,35 - 54,United States,March,2019,14.21,
2019-04-02 00:00:00,4,28.53,147.75,M,35 - 54,United States,April,2019,28.53,
2019-04-09 00:00:00,4,37.870000000000005,189.03333333333336,M,35 - 54,United States,April,2019,37.870000000000005,
2019-04-16 00:00:00,4,38.13,194.71666666666667,M,35 - 54,United States,April,2019,38.13,
2019-04-23 00:00:00,4,15.45,77.21666666666667,M,35 - 54,United States,April,2019,15.45,
2019-04-30 00:00:00,4,30.089999999999996,151.63333333333333,M,35 - 54,United States,April,2019,30.089999999999996,
2019-05-07 00:00:00,4,21.02,109.35000000000001,M,35 - 54,United States,May,2019,21.02,
2019-05-14 00:00:00,4,45.269000000000005,219.05,M,35 - 54,United States,May,2019,45.269000000000005,
2019-05-21 00:00:00,4,41.900000000000006,209.46666666666667,M,35 - 54,United States,May,2019,41.900000000000006,
2019-05-28 00:00:00,4,8.06,41.016666666666666,M,35 - 54,United States,May,2019,8.06,
2019-06-04 00:00:00,4,43.489000000000004,216.31666666666666,M,35 - 54,United States,June,2019,43.489000000000004,
2019-06-11 00:00:00,4,39.38,191.83333333333334,M,35 - 54,United States,June,2019,39.38,
2019-06-18 00:00:00,4,19.740000000000002,97.88333333333333,M,35 - 54,United States,June,2019,19.740000000000002,
2019-06-25 00:00:00,4,42.35,217,M,35 - 54,United States,June,2019,42.35,
2019-07-02 00:00:00,4,10.52,53.516666666666666,M,35 - 54,United States,July,2019,10.52,
2019-07-09 00:00:00,4,8.13,41.05,M,35 - 54,United States,July,2019,8.13,
2019-07-16 00:00:00,4,29.79,151.78333333333333,M,35 - 54,United States,July,2019,29.79,
2019-07-23 00:00:00,4,32.22,152.83333333333331,M,35 - 54,United States,July,2019,32.22,
2019-07-30 00:00:00,4,0,0,M,35 - 54,United States,July,2019,0,
2019-08-06 00:00:00,4,25.999,126.51666666666667,M,35 - 54,United States,August,2019,25.999,
2019-08-13 00:00:00,4,33.900000000000006,165.95,M,35 - 54,United States,August,2019,33.900000000000006,
2019-08-20 00:00:00,4,20.92,102.11666666666667,M,35 - 54,United States,August,2019,20.92,
2019-08-27 00:00:00,4,9.61,47.86666666666667,M,35 - 54,United States,August,2019,9.61,
2019-09-03 00:00:00,4,19.71,97.75,M,35 - 54,United States,September,2019,19.71,
2019-09-10 00:00:00,4,47.739,239.2,M,35 - 54,United States,September,2019,47.739,
2019-09-17 00:00:00,4,12.879999999999999,64.7,M,35 - 54,United States,September,2019,12.879999999999999,
2019-09-24 00:00:00,4,9.74,47.9,M,35 - 54,United States,September,2019,9.74,
2019-10-01 00:00:00,4,45.629999999999995,228.43333333333334,M,35 - 54,United States,October,2019,45.629999999999995,
2019-10-08 00:00:00,4,0,0,M,35 - 54,United States,October,2019,0,
2019-10-15 00:00:00,4,0,0,M,35 - 54,United States,October,2019,0,
2019-10-22 00:00:00,4,16.46,88.96666666666667,M,35 - 54,United States,October,2019,16.46,
2019-10-29 00:00:00,4,17.479,88.18333333333334,M,35 - 54,United States,October,2019,17.479,
2019-11-05 00:00:00,4,29.929,150.85000000000002,M,35 - 54,United States,November,2019,29.929,
2019-11-12 00:00:00,4,22.05,111.91666666666666,M,35 - 54,United States,November,2019,22.05,
2019-11-19 00:00:00,4,32.21,161.61666666666667,M,35 - 54,United States,November,2019,32.21,
2019-11-26 00:00:00,4,41.05,205.13333333333333,M,35 - 54,United States,November,2019,41.05,
2019-12-03 00:00:00,4,44.31,224.83333333333331,M,35 - 54,United States,December,2019,44.31,
2019-12-10 00:00:00,4,5.11,26.733333333333334,M,35 - 54,United States,December,2019,5.11,
2019-12-17 00:00:00,4,3.83,20.266666666666666,M,35 - 54,United States,December,2019,3.83,
2019-12-24 00:00:00,4,9.96625,50.60416666666667,M,35 - 54,United States,December,2019,9.96625,
2020-01-01 00:00:00,4,41.34,209.1,M,35 - 54,United States,January,2020,,41.34
2020-01-08 00:00:00,4,10.51,53.28333333333333,M,35 - 54,United States,January,2020,,10.51
2020-01-15 00:00:00,4,0,0,M,35 - 54,United States,January,2020,,0
2020-01-22 00:00:00,4,45.86,255.15,M,35 - 54,United States,January,2020,,45.86
2020-01-29 00:00:00,4,0,0,M,35 - 54,United States,January,2020,,0
2020-02-05 00:00:00,4,0,0,M,35 - 54,United States,February,2020,,0
2020-02-12 00:00:00,4,0,0,M,35 - 54,United States,February,2020,,0
2020-02-19 00:00:00,4,20.05,103.96666666666667,M,35 - 54,United States,February,2020,,20.05
2020-02-26 00:00:00,4,23.189999999999998,120.6,M,35 - 54,United States,February,2020,,23.189999999999998
2020-03-04 00:00:00,4,13.149999999999999,73.15,M,35 - 54,United States,March,2020,,13.149999999999999
2020-03-11 00:00:00,4,0,0,M,35 - 54,United States,March,2020,,0
2020-03-18 00:00:00,4,13.75,80.23333333333333,M,35 - 54,United States,March,2020,,13.75
2020-03-25 00:00:00,4,20,106.1,M,35 - 54,United States,March,2020,,20
2020-04-01 00:00:00,4,20.88,114.81666666666666,M,35 - 54,United States,April,2020,,20.88
2020-04-08 00:00:00,4,0,0,M,35 - 54,United States,April,2020,,0
2020-04-15 00:00:00,4,5.39,29.516666666666666,M,35 - 54,United States,April,2020,,5.39
2020-04-22 00:00:00,4,8.69,44.13333333333333,M,35 - 54,United States,April,2020,,8.69
2020-04-29 00:00:00,4,18.16,96.36666666666667,M,35 - 54,United States,April,2020,,18.16
2020-05-06 00:00:00,4,0,0,M,35 - 54,United States,May,2020,,0
2020-05-13 00:00:00,4,32.12,162.31666666666666,M,35 - 54,United States,May,2020,,32.12
2020-05-20 00:00:00,4,19.799999999999997,97.68333333333334,M,35 - 54,United States,May,2020,,19.799999999999997
2020-05-27 00:00:00,4,39.11,196,M,35 - 54,United States,May,2020,,39.11
2020-06-03 00:00:00,4,40.82,206.48333333333335,M,35 - 54,United States,June,2020,,40.82
2020-06-10 00:00:00,4,38.649,190,M,35 - 54,United States,June,2020,,38.649
2020-06-17 00:00:00,4,43.93000000000001,220.61666666666665,M,35 - 54,United States,June,2020,,43.93000000000001
2020-06-24 00:00:00,4,46.83,235.2833333333333,M,35 - 54,United States,June,2020,,46.83
2020-07-01 00:00:00,4,39.339999999999996,196.55,M,35 - 54,United States,July,2020,,39.339999999999996
2020-07-08 00:00:00,4,53.489999999999995,265.1833333333333,M,35 - 54,United States,July,2020,,53.489999999999995
2020-07-15 00:00:00,4,54.120000000000005,270.45,M,35 - 54,United States,July,2020,,54.120000000000005
2020-07-22 00:00:00,4,29.930000000000003,146.4,M,35 - 54,United States,July,2020,,29.930000000000003
2020-07-29 00:00:00,4,52.2,254.86666666666665,M,35 - 54,United States,July,2020,,52.2
2020-08-05 00:00:00,4,22.35,108.91666666666666,M,35 - 54,United States,August,2020,,22.35
2020-08-12 00:00:00,4,41.259,200.25,M,35 - 54,United States,August,2020,,41.259
2020-08-19 00:00:00,4,36.638999999999996,179.2,M,35 - 54,United States,August,2020,,36.638999999999996
2020-08-26 00:00:00,4,33.29,159.76666666666665,M,35 - 54,United States,August,2020,,33.29
2020-09-02 00:00:00,4,46.37,225.66666666666666,M,35 - 54,United States,September,2020,,46.37
2020-09-09 00:00:00,4,54.129999999999995,255.75000000000003,M,35 - 54,United States,September,2020,,54.129999999999995
2020-09-16 00:00:00,4,39.65,186.26666666666665,M,35 - 54,United States,September,2020,,39.65
2020-09-23 00:00:00,4,42.620000000000005,201.65,M,35 - 54,United States,September,2020,,42.620000000000005
2020-09-30 00:00:00,4,50.77,238.39999999999998,M,35 - 54,United States,September,2020,,50.77
2020-10-07 00:00:00,4,45.06,211.41666666666669,M,35 - 54,United States,October,2020,,45.06
2020-10-14 00:00:00,4,49.55,238.91666666666666,M,35 - 54,United States,October,2020,,49.55
2020-10-21 00:00:00,4,37.09,179.35,M,35 - 54,United States,October,2020,,37.09
2020-10-28 00:00:00,4,41.99,201.23333333333332,M,35 - 54,United States,October,2020,,41.99
2020-11-04 00:00:00,4,38.75,183.55,M,35 - 54,United States,November,2020,,38.75
2020-11-11 00:00:00,4,47.15,221.5,M,35 - 54,United States,November,2020,,47.15
2020-11-18 00:00:00,4,39.330000000000005,188.83333333333331,M,35 - 54,United States,November,2020,,39.330000000000005
2020-11-25 00:00:00,4,25.009999999999998,121.65,M,35 - 54,United States,November,2020,,25.009999999999998
2020-12-02 00:00:00,4,48.63,233.33333333333331,M,35 - 54,United States,December,2020,,48.63
2020-12-09 00:00:00,4,40.379999999999995,196.83333333333331,M,35 - 54,United States,December,2020,,40.379999999999995
2020-12-16 00:00:00,4,43.059999999999995,207.85000000000002,M,35 - 54,United States,December,2020,,43.059999999999995
2020-12-23 00:00:00,4,42.38033333333334,208.08148148148152,M,35 - 54,United States,December,2020,,42.38033333333334
2019-01-01 00:00:00,5,69.85,353.9333333333334,F,35 - 54,United States,January,2019,69.85,
2019-01-08 00:00:00,5,75.64,380.7166666666667,F,35 - 54,United States,January,2019,75.64,
2019-01-15 00:00:00,5,64.31,320.25,F,35 - 54,United States,January,2019,64.31,
2019-01-22 00:00:00,5,71.79,345.18333333333334,F,35 - 54,United States,January,2019,71.79,
2019-01-29 00:00:00,5,89.27,436.53333333333336,F,35 - 54,United States,January,2019,89.27,
2019-02-05 00:00:00,5,83.72999999999999,408.58333333333337,F,35 - 54,United States,February,2019,83.72999999999999,
2019-02-12 00:00:00,5,87.35,418.1,F,35 - 54,United States,February,2019,87.35,
2019-02-19 00:00:00,5,79.46000000000001,379.1166666666667,F,35 - 54,United States,February,2019,79.46000000000001,
2019-02-26 00:00:00,5,69.96000000000001,332.1666666666667,F,35 - 54,United States,February,2019,69.96000000000001,
